frame,elapsed_ms,dt_ms,presented,net_ms,remesh_ms,advance_ms,acquire_ms,world_ms,hud_ms,present_ms,fps,chunks_held,meshed,drawn,queued,buffers_created,buffers_reused,tick,confirmed,lead,worst_correction,vertical_pct,worst_divergence,footing_changes,unloaded,body_x,body_y,body_z,vel_x,vel_y,vel_z,on_ground,step_lag,camera_y
460,7745.715,19.808,1,0.050,0.896,0.008,11.894,0.365,0.346,0.072,61,365,58,30,81,117,291,162,157,5,0.0000,0,0.0000,1,0,6.1916,46.4508,0.9010,0.3863,0.1416,-0.0467,0,0.0000,1.0843
461,7762.610,13.695,1,0.001,0.958,0.005,14.862,0.555,0.374,0.087,62,365,58,30,77,117,291,162,157,5,0.0000,0,0.0000,1,0,6.1916,46.4508,0.9010,0.3863,0.1416,-0.0467,0,0.0000,1.0972
462,7779.122,16.896,1,0.001,0.939,0.024,14.641,0.385,0.394,0.068,62,365,58,30,73,117,291,163,157,6,0.0000,0,0.0000,1,0,6.5973,46.3525,0.9010,0.4057,-0.0984,-0.0491,0,0.0000,1.0970
463,7803.331,16.502,1,0.112,6.657,0.010,15.103,0.667,1.415,0.192,62,366,58,30,77,117,293,163,158,5,0.0000,0,0.0000,1,0,6.5973,46.3525,0.9010,0.4057,-0.0984,-0.0491,0,0.0000,1.0861
464,7821.610,24.265,1,0.010,8.545,0.037,7.539,0.825,1.030,0.182,60,366,58,30,77,117,295,164,158,6,0.0000,0,0.0000,1,0,7.0207,46.0141,0.9010,0.4234,-0.3384,-0.0512,0,0.0000,1.0688
465,7835.146,18.372,1,0.032,2.224,0.010,9.041,0.750,1.095,0.184,59,366,59,31,74,119,295,164,158,6,0.0000,0,0.0000,1,0,7.0207,46.0141,0.9010,0.4234,-0.3384,-0.0512,0,0.0000,1.0274
466,7857.197,13.442,1,0.122,7.671,0.011,12.229,0.745,0.965,0.199,61,370,59,31,81,119,297,164,159,5,0.0000,0,0.0000,1,0,7.0207,46.0141,0.9010,0.4234,-0.3384,-0.0512,0,0.0000,0.9971
467,7874.638,22.050,1,0.002,8.383,0.040,6.822,0.846,1.054,0.185,59,370,59,31,80,119,299,165,159,6,0.0000,0,0.0000,1,0,7.4603,45.4357,0.9010,0.4395,-0.5784,-0.0532,0,0.0000,0.9397
468,7893.993,17.441,1,0.002,10.620,0.015,6.054,0.957,1.296,0.303,59,370,60,31,77,121,299,165,159,6,0.0000,0,0.0000,1,0,7.4603,45.4357,0.9010,0.4395,-0.5784,-0.0532,0,0.0000,0.8725
469,7912.155,19.377,1,0.173,12.449,0.011,3.394,0.778,1.033,0.193,58,371,60,31,79,121,301,165,160,5,0.0000,0,0.0000,1,0,7.4603,45.4357,0.9010,0.4395,-0.5784,-0.0532,0,0.0000,0.7978
470,7925.543,18.144,1,0.018,9.316,0.040,1.927,0.853,0.929,0.191,58,371,60,31,79,121,303,166,160,6,0.0000,0,0.0000,1,0,7.9144,45.0010,0.9010,0.4542,0.0000,-0.0549,1,0.0000,0.7371
471,7935.509,13.384,1,0.002,3.416,0.008,5.060,0.503,0.745,0.131,60,371,61,31,78,123,303,166,160,6,0.0000,0,0.0000,1,0,7.9144,45.0010,0.9010,0.4542,0.0000,-0.0549,1,0.0000,0.6983
472,7955.771,9.941,1,0.093,6.753,0.008,11.785,0.573,0.825,0.148,64,375,61,31,82,123,305,166,161,5,0.0000,0,0.0000,1,0,7.9144,45.0010,0.9010,0.4542,0.0000,-0.0549,1,0.0000,0.6695
473,7968.086,20.265,1,0.002,2.152,0.033,8.170,0.688,0.994,0.134,62,375,61,30,79,123,305,167,161,6,0.0000,0,0.0000,3,0,8.0990,45.0010,0.9010,0.0000,0.0000,0.0000,1,0.0000,0.6203
474,7987.674,12.320,1,0.002,5.229,0.010,12.750,0.549,0.816,0.149,64,375,62,30,78,125,305,167,161,6,0.0000,0,0.0000,3,0,8.0990,45.0010,0.9010,0.0000,0.0000,0.0000,1,0.0000,0.6203
475,8005.968,19.598,1,0.114,6.864,0.009,9.595,0.637,0.753,0.228,63,377,63,30,81,127,305,167,162,5,0.0000,0,0.0000,3,0,8.0990,45.0010,0.9010,0.0000,0.0000,0.0000,1,0.0000,0.6203
476,8017.986,18.275,1,0.009,2.279,0.034,8.004,0.667,0.779,0.170,62,377,63,30,80,127,305,168,162,6,0.0000,0,0.0000,3,0,8.0990,45.0010,0.9010,0.0000,0.0000,0.0000,1,0.0000,0.6203
477,8042.421,12.040,1,0.003,9.448,0.011,12.747,0.780,1.144,0.200,64,377,64,31,78,129,305,168,162,6,0.0000,0,0.0000,3,0,8.0990,45.0010,0.9010,0.0000,0.0000,0.0000,1,0.0000,0.6203
478,8052.915,24.466,1,0.141,2.815,0.012,4.948,0.890,1.277,0.272,62,379,64,31,83,129,305,168,163,5,0.0000,0,0.0000,3,0,8.0990,45.0010,0.9010,0.0000,0.0000,0.0000,1,0.0000,0.6203
479,8068.792,10.484,1,0.012,2.266,0.045,11.215,1.046,0.980,0.185,65,379,64,31,82,129,305,169,163,6,0.0000,0,0.0000,3,0,8.0990,46.3426,0.9010,0.2561,1.3416,-0.0310,0,0.0000,0.6247
480,8085.573,15.909,1,0.003,2.722,0.011,11.962,0.856,0.875,0.195,65,379,64,31,78,129,305,169,163,6,0.0000,0,0.0000,3,0,8.0990,46.3426,0.9010,0.2561,1.3416,-0.0310,0,0.0000,0.7670
481,8102.077,16.736,1,0.125,2.107,0.020,11.821,1.001,1.107,0.197,64,382,64,31,85,129,305,169,164,5,0.0000,0,0.0000,3,0,8.0990,46.3426,0.9010,0.2561,1.3416,-0.0310,0,0.0000,0.9167
482,8124.706,16.502,1,0.003,8.258,0.011,12.280,0.741,1.019,0.206,64,382,64,31,81,129,307,169,164,5,0.0000,0,0.0000,3,0,8.0990,46.3426,0.9010,0.2561,1.3416,-0.0310,0,0.0000,1.0643
483,8140.660,22.630,1,0.003,7.096,0.049,6.070,0.967,1.400,0.256,62,382,64,31,80,129,309,170,164,6,0.0000,0,0.0000,3,0,8.0990,47.4443,0.9010,0.2873,1.1016,-0.0348,0,0.0000,1.2311
484,8157.301,15.974,1,0.116,7.572,0.012,6.694,0.783,1.141,0.192,62,384,64,31,84,129,311,170,165,5,0.0000,0,0.0000,3,0,8.0990,47.4443,0.9010,0.2873,1.1016,-0.0348,0,0.0000,1.3484
485,8174.168,16.620,1,0.016,7.700,0.042,6.869,0.868,1.069,0.192,62,384,64,31,84,129,313,171,165,6,0.0000,0,0.0000,3,0,8.0990,0.3059,0.8628,0.3156,0.8616,-0.0382,0,0.0000,1.4627
486,8189.974,16.867,1,0.003,6.916,0.011,6.616,0.822,1.114,0.213,62,384,64,31,83,129,315,171,165,6,0.0000,0,0.0000,3,0,8.0990,0.3059,0.8628,0.3156,0.8616,-0.0382,0,0.0000,1.5595
487,8207.959,15.821,1,0.144,8.165,0.064,7.429,0.746,1.077,0.234,62,387,64,31,86,129,317,171,166,5,0.0000,0,0.0000,3,0,10.6181,41.4010,0.5739,0.5518,-1.2000,-0.0667,0,0.0000,-0.4800
488,8220.435,17.970,1,0.003,3.610,0.169,6.212,0.842,1.333,0.199,61,387,64,31,84,129,317,172,166,6,0.0000,0,0.0000,3,0,11.0990,41.0010,0.5066,0.5563,0.0000,-0.0673,1,0.0000,-0.5944
489,8236.801,12.474,1,0.003,3.616,0.109,10.433,0.796,1.115,0.187,63,387,64,31,82,129,317,172,166,6,0.0000,0,0.0000,3,0,11.0990,41.0010,0.5066,0.5563,0.0000,-0.0673,1,0.0000,-0.6277
490,8253.580,16.393,1,0.150,3.338,0.013,10.591,1.027,1.289,0.232,63,388,64,31,84,129,317,172,167,5,0.0000,0,0.0000,3,0,8.0990,0.5990,0.8215,0.3414,0.0000,-0.0413,0,0.0000,1.7892
491,8275.740,16.777,1,0.014,9.243,0.045,10.510,0.863,1.080,0.270,63,388,64,31,84,129,319,173,167,6,0.0000,0,0.0000,3,0,8.4639,0.3590,0.7773,0.3649,-0.2400,-0.0441,0,0.0000,1.8178
492,8294.824,22.264,1,0.003,11.833,0.016,4.871,0.804,1.117,0.202,61,388,65,31,82,131,319,173,167,6,0.0000,0,0.0000,3,0,8.4639,0.3590,0.7773,0.3649,-0.2400,-0.0441,0,0.0000,1.7822
493,8303.365,18.999,1,0.142,3.462,0.011,2.507,0.844,1.237,0.180,60,392,65,31,86,131,319,173,168,5,0.0000,0,0.0000,3,0,9.6644,1.3092,0.7116,0.3649,0.3816,-0.0441,0,0.0000,1.7806
494,8319.932,8.496,1,0.003,2.274,0.055,10.801,1.260,1.758,0.303,66,392,65,31,84,131,319,174,168,6,0.0000,0,0.0000,3,0,10.0507,1.4508,0.6649,0.3863,0.1416,-0.0467,0,0.0000,1.8225
495,8341.273,16.637,1,0.002,8.265,0.013,10.835,0.750,1.095,0.204,65,392,66,32,82,133,319,174,168,6,0.0000,0,0.0000,3,0,10.0507,1.4508,0.6649,0.3863,0.1416,-0.0467,0,0.0000,1.8773
496,8352.864,21.264,1,0.157,3.346,0.055,6.008,0.648,0.781,0.500,63,392,66,32,82,133,319,174,169,5,0.0000,0,0.0000,3,0,9.7946,1.4508,0.6959,0.3863,0.1416,-0.0467,0,0.0000,2.0931
497,8367.506,11.584,1,0.008,1.815,0.035,10.993,0.826,0.762,0.104,66,392,66,32,83,133,319,175,169,6,0.0000,0,0.0000,3,0,10.1461,1.3525,0.6533,0.3515,-0.0984,-0.0425,0,0.0000,2.1033
498,8387.116,14.617,1,0.003,3.431,0.005,14.361,1.232,0.448,0.074,66,392,67,33,81,135,319,175,169,6,0.0000,0,0.0000,3,0,10.1461,1.3525,0.6533,0.3515,-0.0984,-0.0425,0,0.0000,2.0938
499,8399.940,19.594,1,0.047,0.899,0.007,10.921,0.423,0.407,0.071,64,396,67,33,88,135,319,175,170,5,0.0000,0,0.0000,3,0,9.8588,1.3525,0.6881,0.3515,-0.0984,-0.0425,0,0.0000,2.0809
500,8415.908,12.823,1,0.001,0.926,0.008,13.976,0.509,0.396,0.104,66,396,67,33,84,135,319,175,170,5,0.0000,0,0.0000,3,0,9.8588,1.3525,0.6881,0.3515,-0.0984,-0.0425,0,0.0000,2.0725
501,8434.063,15.978,1,0.001,2.772,0.019,14.535,0.253,0.445,0.079,65,396,68,33,81,137,319,176,170,6,0.0000,0,0.0000,3,0,10.1786,1.0141,0.6494,0.3199,-0.3384,-0.0387,0,0.0000,2.0406
502,8451.671,18.145,1,0.086,1.497,0.005,14.884,0.362,0.406,0.324,64,383,68,33,84,137,319,176,171,5,0.0000,0,0.0000,3,0,9.8630,1.0141,0.6494,0.3199,-0.3384,-0.0387,0,0.0000,1.9996
503,8467.479,17.610,1,0.002,2.554,0.007,12.158,0.438,0.491,0.112,64,383,68,33,82,137,319,176,171,5,0.0000,0,0.0000,3,0,9.8630,1.0141,0.6494,0.3199,-0.3384,-0.0387,0,0.0000,1.9599
504,8484.037,15.829,1,0.002,2.478,0.022,13.001,0.414,0.485,0.090,64,383,68,33,79,137,319,177,171,6,0.0000,0,0.0000,3,0,10.1541,0.4357,0.6142,0.2911,-0.5784,-0.0352,0,0.0000,1.9002
505,8502.936,16.547,1,0.201,2.700,0.011,13.428,0.851,1.343,0.300,63,387,68,33,89,137,319,177,172,5,0.0000,0,0.0000,3,0,10.1541,0.4357,0.6142,0.2911,-0.5784,-0.0352,0,0.0000,1.8364
506,8519.523,18.978,1,0.003,2.600,0.081,11.122,0.942,1.449,0.241,62,387,68,33,86,137,319,178,172,6,0.0000,0,0.0000,3,0,10.4190,0.0010,0.5821,0.2649,0.0000,-0.0320,1,0.0000,1.7637
507,8537.986,16.626,1,0.003,4.601,0.011,11.409,0.917,1.010,0.325,62,387,68,33,83,137,319,178,172,6,0.0000,0,0.0000,3,0,10.4190,0.0010,0.5821,0.2649,0.0000,-0.0320,1,0.0000,1.7155
508,8553.259,18.490,1,0.331,2.863,0.016,9.412,0.918,1.261,0.259,61,389,68,34,88,137,319,178,173,5,0.0000,0,0.0000,3,0,10.4190,0.0010,0.5821,0.2649,0.0000,-0.0320,1,0.0000,1.6619
509,8569.718,15.264,1,0.019,2.778,0.069,10.748,1.065,1.317,0.253,62,389,68,34,89,137,319,179,173,6,0.0000,0,0.0000,3,0,10.5779,0.0010,0.5629,0.1589,0.0000,-0.0192,1,0.0000,1.6203
510,8586.540,16.487,1,0.003,2.742,0.013,10.944,1.476,1.172,0.237,62,389,68,34,86,137,319,179,173,6,0.0000,0,0.0000,3,0,10.5779,0.0010,0.5629,0.1589,0.0000,-0.0192,1,0.0000,1.6203
511,8606.544,16.893,1,0.189,2.985,0.010,13.288,1.331,1.673,0.223,61,391,68,33,92,137,319,179,174,5,0.0000,0,0.0000,3,0,10.5779,0.0010,0.5629,0.1589,0.0000,-0.0192,1,0.0000,1.6203
512,8619.619,19.925,1,0.026,2.422,0.044,7.867,0.933,1.254,0.307,60,391,68,33,91,137,319,180,174,6,0.0000,0,0.0000,3,0,10.6733,0.0010,0.5514,0.0954,0.0000,-0.0115,1,0.0000,1.6203
513,8635.991,13.006,1,0.003,2.632,0.011,11.327,0.882,1.008,0.352,62,391,68,33,87,137,319,180,174,6,0.0000,0,0.0000,3,0,10.6733,0.0010,0.5514,0.0954,0.0000,-0.0115,1,0.0000,1.6203
514,8653.614,16.468,1,0.366,3.272,0.015,11.439,0.820,1.252,0.208,62,393,68,33,93,137,319,180,175,5,0.0000,0,0.0000,3,0,10.6733,0.0010,0.5514,0.0954,0.0000,-0.0115,1,0.0000,1.6203
515,8669.317,17.535,1,0.017,2.684,0.045,10.443,0.973,1.144,0.233,61,393,68,33,92,137,319,181,175,6,0.0000,0,0.0000,3,0,10.7305,0.0010,0.5445,0.0572,0.0000,-0.0069,1,0.0000,1.6203
516,8686.629,15.729,1,0.003,2.428,0.010,11.321,1.315,1.727,0.244,62,393,68,33,88,137,319,181,175,6,0.0000,0,0.0000,3,0,10.7305,0.0010,0.5445,0.0572,0.0000,-0.0069,1,0.0000,1.6203
517,8703.108,17.306,1,0.177,2.579,0.012,10.662,0.866,1.675,0.321,61,395,68,33,94,137,319,181,176,5,0.0000,0,0.0000,3,0,10.7305,0.0010,0.5445,0.0572,0.0000,-0.0069,1,0.0000,1.6203
518,8719.356,16.484,1,0.013,2.658,0.043,10.968,1.040,1.047,0.288,61,395,68,33,95,137,319,182,176,6,0.0000,0,0.0000,3,0,10.7648,0.0010,0.5403,0.0343,0.0000,-0.0042,1,0.0000,1.6203
519,8735.600,16.287,1,0.003,2.410,0.010,11.633,0.831,0.924,0.206,61,395,68,33,92,137,319,182,176,6,0.0000,0,0.0000,3,0,10.7648,0.0010,0.5403,0.0343,0.0000,-0.0042,1,0.0000,1.6203
520,8753.054,16.179,1,0.449,2.177,0.014,11.934,1.100,1.360,0.252,61,397,68,33,97,137,319,182,177,5,0.0000,0,0.0000,3,0,10.7648,0.0010,0.5403,0.0343,0.0000,-0.0042,1,0.0000,1.6203
521,8769.177,17.465,1,0.013,2.656,0.076,10.920,1.057,1.015,0.213,61,397,68,33,96,137,319,183,177,6,0.0000,0,0.0000,3,0,10.7854,0.0010,0.5378,0.0206,0.0000,-0.0025,1,0.0000,1.6203
522,8785.430,16.117,1,0.002,2.487,0.010,11.500,0.819,1.068,0.202,61,397,68,34,92,137,319,183,177,6,0.0000,0,0.0000,3,0,10.7854,0.0010,0.5378,0.0206,0.0000,-0.0025,1,0.0000,1.6203
523,8803.052,16.241,1,0.235,2.411,0.013,12.166,1.056,1.301,0.282,61,399,68,34,99,137,319,183,178,5,0.0000,0,0.0000,3,0,10.7854,0.0010,0.5378,0.0206,0.0000,-0.0025,1,0.0000,1.6203
524,8818.866,17.651,1,0.012,2.445,0.042,10.929,0.925,1.041,0.239,61,399,68,34,97,137,319,184,178,6,0.0000,0,0.0000,3,0,10.7978,0.0010,0.5363,0.0124,0.0000,-0.0015,1,0.0000,1.6203
525,8841.025,15.795,1,0.002,2.835,0.014,16.671,1.029,1.139,0.301,61,399,68,34,94,137,319,184,178,6,0.0000,0,0.0000,3,0,10.7978,0.0010,0.5363,0.0124,0.0000,-0.0015,1,0.0000,1.6203
526,8857.735,22.189,1,0.114,2.794,0.010,11.143,0.892,1.362,0.200,59,401,68,34,97,137,319,184,179,5,0.0000,0,0.0000,3,0,10.7978,0.0010,0.5363,0.0124,0.0000,-0.0015,1,0.0000,1.6203
527,8877.299,16.765,1,0.012,2.488,0.173,14.540,0.874,1.015,0.215,59,401,68,34,94,137,319,185,179,6,0.0000,0,0.0000,3,0,10.8052,0.0010,0.5354,0.0074,0.0000,-0.0009,1,0.0000,1.6203
528,8893.608,19.477,1,0.002,2.197,0.145,11.350,0.973,1.228,0.253,59,401,68,34,92,137,319,185,179,6,0.0000,0,0.0000,3,0,10.8052,0.0010,0.5354,0.0074,0.0000,-0.0009,1,0.0000,1.6203
529,8927.013,16.337,1,0.132,2.394,0.131,28.277,0.873,1.139,0.270,59,403,68,34,97,137,319,185,180,5,0.0000,0,0.0000,3,0,10.8052,0.0010,0.5354,0.0074,0.0000,-0.0009,1,0.0000,1.6203
530,8937.665,33.390,1,0.002,2.603,0.163,5.214,0.826,1.429,0.241,56,403,68,34,94,137,319,186,180,6,0.0000,0,0.0000,3,0,10.8096,0.0010,0.5349,0.0044,0.0000,-0.0005,1,0.0000,1.6203
531,8954.357,10.708,1,0.122,2.734,0.138,11.032,0.808,1.424,0.208,60,405,68,34,96,137,319,186,181,5,0.0000,0,0.0000,3,0,10.8096,0.0010,0.5349,0.0044,0.0000,-0.0005,1,0.0000,1.6203
532,8970.826,16.675,1,0.013,2.608,0.160,11.100,0.880,1.272,0.221,60,405,68,34,96,137,319,187,181,6,0.0000,0,0.0000,3,0,10.8123,0.0010,0.5346,0.0027,0.0000,-0.0003,1,0.0000,1.6203
533,8988.193,16.467,1,0.002,2.852,0.131,11.540,1.031,1.309,0.291,60,405,68,34,93,137,319,187,181,6,1.2413,62,8.3665,4,0,10.8123,0.0010,0.5346,0.0027,0.0000,-0.0003,1,0.0000,1.6203
534,9006.913,17.314,1,0.160,2.466,0.171,10.787,1.808,1.948,1.217,60,407,68,34,97,137,319,187,182,5,1.2413,62,8.3665,4,0,10.8123,0.0010,0.5346,0.0027,0.0000,-0.0003,1,0.0000,1.6203
535,9021.682,19.254,1,0.015,2.375,0.567,8.117,1.127,1.637,0.235,59,407,68,32,98,137,319,188,182,6,1.2413,62,8.3665,4,0,10.8139,0.0010,0.5344,0.0016,0.0000,-0.0002,1,0.0000,1.6203
536,9037.598,14.248,1,0.015,2.231,0.148,10.533,1.132,1.426,0.256,60,407,68,32,99,137,319,188,182,6,1.2413,62,8.3665,4,0,10.8139,0.0010,0.5344,0.0016,0.0000,-0.0002,1,0.0000,1.6203
537,9054.945,15.883,1,0.192,2.433,0.145,11.318,1.261,1.569,0.286,60,409,68,32,104,137,319,188,183,5,1.2413,62,8.3665,4,0,10.8139,0.0010,0.5344,0.0016,0.0000,-0.0002,1,0.0000,1.6203
538,9071.417,17.343,1,0.014,2.378,0.188,10.614,1.149,1.690,0.299,60,409,68,32,105,137,319,189,183,6,1.2413,62,8.3665,4,0,10.8149,0.0010,0.5342,0.0010,0.0000,-0.0001,1,0.0000,1.6203
539,9085.862,16.492,1,0.002,2.199,0.078,10.659,0.557,0.629,0.171,60,409,68,32,101,137,319,189,183,6,1.2413,62,8.3665,4,0,10.8149,0.0010,0.5342,0.0010,0.0000,-0.0001,1,0.0000,1.6203
540,9102.756,14.389,1,0.084,1.439,0.082,12.831,0.390,1.827,0.147,61,411,68,32,102,137,319,189,184,5,1.2413,62,8.3665,4,0,10.8149,0.0010,0.5342,0.0010,0.0000,-0.0001,1,0.0000,1.6203
541,9117.637,16.879,1,0.010,0.823,0.085,12.561,0.786,0.455,0.087,61,411,68,32,103,137,319,190,184,6,1.2413,62,8.3665,4,0,10.8154,0.0010,0.5342,0.0006,0.0000,-0.0001,1,0.0000,1.6203
542,9134.576,14.857,1,0.002,0.637,0.042,15.476,0.278,0.319,0.075,61,411,68,32,99,137,319,190,184,6,1.2413,62,8.3665,4,0,10.8154,0.0010,0.5342,0.0006,0.0000,-0.0001,1,0.0000,1.6203
543,9151.061,16.944,1,0.058,0.822,0.126,14.095,0.652,0.576,0.078,61,413,68,32,108,137,319,190,185,5,1.2413,62,8.3665,4,0,10.8154,0.0010,0.5342,0.0006,0.0000,-0.0001,1,0.0000,1.6203
544,9167.476,16.474,1,0.001,1.178,0.057,14.234,0.380,0.432,0.092,61,413,68,32,104,137,319,190,185,5,1.2413,62,8.3665,4,0,10.8154,0.0010,0.5342,0.0006,0.0000,-0.0001,1,0.0000,1.6203
545,9185.978,16.427,1,0.001,1.015,0.089,16.098,0.449,0.609,0.185,61,413,68,32,100,137,319,191,185,6,1.2413,62,8.3665,4,0,10.8158,0.0010,0.5341,0.0003,0.0000,-0.0000,1,0.0000,1.6203
546,9200.729,18.501,1,0.053,0.901,0.102,12.730,0.438,0.394,0.078,60,415,68,32,102,137,319,191,186,5,1.2413,62,8.3665,4,0,10.8158,0.0010,0.5341,0.0003,0.0000,-0.0000,1,0.0000,1.6203
547,9217.609,14.780,1,0.002,1.072,0.057,14.506,0.367,0.692,0.102,61,415,68,32,98,137,319,191,186,5,1.2413,62,8.3665,4,0,10.8158,0.0010,0.5341,0.0003,0.0000,-0.0000,1,0.0000,1.6203
548,9234.161,16.876,1,0.002,0.789,0.197,14.332,0.600,0.436,0.099,61,415,68,31,94,137,319,192,186,6,1.2413,62,8.3665,4,0,10.8160,0.0010,0.5341,0.0002,0.0000,-0.0000,1,0.0000,1.6203
549,9250.617,16.553,1,0.055,0.636,0.054,14.579,0.648,0.329,0.076,61,417,68,31,100,137,319,192,187,5,1.2413,62,8.3665,4,0,10.8160,0.0010,0.5341,0.0002,0.0000,-0.0000,1,0.0000,1.6203
550,9270.775,16.437,1,0.003,2.752,0.124,15.087,1.027,0.906,0.189,61,417,68,31,97,137,319,192,187,5,1.2413,62,8.3665,4,0,10.8160,0.0010,0.5341,0.0002,0.0000,-0.0000,1,0.0000,1.6203
551,9287.119,20.230,1,0.003,2.394,0.190,11.425,0.962,1.026,0.202,60,417,68,31,93,137,319,193,187,6,1.2413,62,8.3665,4,0,10.8161,0.0010,0.5341,0.0001,0.0000,-0.0000,1,0.0000,1.6203
552,9306.124,16.339,1,0.166,3.034,0.251,11.829,1.183,2.138,0.254,60,419,68,31,97,137,319,193,188,5,1.2413,62,8.3665,4,0,10.8161,0.0010,0.5341,0.0001,0.0000,-0.0000,1,0.0000,1.6203
553,9321.492,18.995,1,0.019,2.722,0.174,9.478,0.982,1.670,0.196,59,419,68,31,99,137,319,194,188,6,1.2413,62,8.3665,4,0,10.8162,0.0010,0.5341,0.0001,0.0000,-0.0000,1,0.0000,1.6203
554,9337.478,15.364,1,0.003,2.903,0.108,10.730,0.910,0.977,0.233,60,419,68,31,96,137,319,194,188,6,1.2413,62,8.3665,4,0,10.8162,0.0010,0.5341,0.0001,0.0000,-0.0000,1,0.0000,1.6203
555,9354.992,15.993,1,0.171,3.104,0.131,11.414,0.943,1.352,0.265,60,421,68,31,101,137,319,194,189,5,1.2413,62,8.3665,4,0,10.8162,0.0010,0.5341,0.0001,0.0000,-0.0000,1,0.0000,1.6203
556,9368.656,17.508,1,0.023,1.661,0.104,10.595,0.492,0.556,0.116,60,421,68,31,102,137,319,195,189,6,1.2413,62,8.3665,4,0,10.8162,0.0010,0.5341,0.0000,0.0000,-0.0000,1,0.0000,1.6203
557,9388.021,13.679,1,0.003,2.537,0.175,13.685,1.127,1.346,0.352,61,421,68,31,99,137,319,195,189,6,1.2413,62,8.3665,4,0,10.8162,0.0010,0.5341,0.0000,0.0000,-0.0000,1,0.0000,1.6203
558,9405.257,19.403,1,0.168,2.528,0.206,10.826,1.622,1.476,0.227,60,423,68,31,103,137,319,195,190,5,1.2413,62,8.3665,4,0,10.8162,0.0010,0.5341,0.0000,0.0000,-0.0000,1,0.0000,1.6203
559,9419.571,17.212,1,0.017,2.125,0.177,10.278,0.567,0.884,0.116,60,423,68,31,105,137,319,196,190,6,1.2413,62,8.3665,4,0,10.8163,0.0010,0.5341,0.0000,0.0000,-0.0000,1,0.0000,1.6203
560,9437.538,14.294,1,0.003,2.681,0.112,12.810,0.982,1.015,0.236,61,423,68,31,101,137,319,196,190,6,1.2413,62,8.3665,4,0,10.8163,0.0010,0.5341,0.0000,0.0000,-0.0000,1,0.0000,1.6203
